success,trial_type,trial_index,time_elapsed,internal_node_id,subject,rt,responses,trial_stimulus,key_press,minimum_viewing_duration,trial_looking_time,block_deviant,block_background,exposure_type,forced_exposure_time,view_history,stimulus,button_pressed,stimulus_type,correct_answer,version,block_number,block_type,stimulus_displayed,memory_block_index,testing_id,bing_id
NA,html-keyboard-response,104,364686,0.0-33.0-0.3,SS1650488250179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,stimuli-presentation,105,365770,0.0-33.0-1.3,SS1650488250179,168.59999990463257,NA,NA,32,500,668.5999999046326,images/stimuli/complex_14_A_a.gif,images/stimuli/complex_16_A_b.gif,self_paced,640,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_16_A_b.gif,NA,24,bb534
NA,html-keyboard-response,106,366868,0.0-33.0-0.4,SS1650488250179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,stimuli-presentation,107,367858,0.0-33.0-1.4,SS1650488250179,82.60000014305115,NA,NA,32,500,582.6000001430511,images/stimuli/complex_14_A_a.gif,images/stimuli/complex_16_A_b.gif,self_paced,640,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_16_A_b.gif,NA,24,bb534
NA,html-keyboard-response,108,368712,0.0-33.0-0.5,SS1650488250179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,stimuli-presentation,109,369784,0.0-33.0-1.5,SS1650488250179,158.29999995231628,NA,NA,32,500,658.2999999523163,images/stimuli/complex_14_A_a.gif,images/stimuli/complex_16_A_b.gif,self_paced,640,NA,NA,NA,trial,NA,complex,5,complex_dissimilar,images/stimuli/complex_14_A_a.gif,NA,24,bb534
NA,html-button-response,110,373317,0.0-34.0,SS1650488250179,3530.2999999523163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,memory_test,left,NA,NA,NA,NA,5,24,bb534
NA,instructions,111,375998,0.0-35.0,SS1650488250179,2677.7999999523163,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":2677.5999999046326}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,instructions,112,388329,0.0-36.0,SS1650488250179,12329.700000047684,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":12329.299999952316}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,html-keyboard-response,113,389471,0.0-37.0-0.0,SS1650488250179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,stimuli-presentation,114,390971,0.0-37.0-1.0,SS1650488250179,589.4000000953674,NA,NA,32,500,1089.4000000953674,images/stimuli/complex_24_A_b.gif,images/stimuli/complex_09_A_b.gif,self_paced,150,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_09_A_b.gif,NA,24,bb534
NA,html-keyboard-response,115,391980,0.0-37.0-0.1,SS1650488250179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,stimuli-presentation,116,392974,0.0-37.0-1.1,SS1650488250179,87.89999985694885,NA,NA,32,500,587.8999998569489,images/stimuli/complex_24_A_b.gif,images/stimuli/complex_09_A_b.gif,self_paced,150,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_09_A_b.gif,NA,24,bb534
NA,html-keyboard-response,117,393965,0.0-37.0-0.2,SS1650488250179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,stimuli-presentation,118,395055,0.0-37.0-1.2,SS1650488250179,183.89999985694885,NA,NA,32,500,683.8999998569489,images/stimuli/complex_24_A_b.gif,images/stimuli/complex_09_A_b.gif,self_paced,150,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_09_A_b.gif,NA,24,bb534
NA,html-keyboard-response,119,395923,0.0-37.0-0.3,SS1650488250179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,stimuli-presentation,120,397014,0.0-37.0-1.3,SS1650488250179,181,NA,NA,32,500,681,images/stimuli/complex_24_A_b.gif,images/stimuli/complex_09_A_b.gif,self_paced,150,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_09_A_b.gif,NA,24,bb534
NA,html-keyboard-response,121,398200,0.0-37.0-0.4,SS1650488250179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,stimuli-presentation,122,399205,0.0-37.0-1.4,SS1650488250179,99.60000014305115,NA,NA,32,500,599.6000001430511,images/stimuli/complex_24_A_b.gif,images/stimuli/complex_09_A_b.gif,self_paced,150,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_09_A_b.gif,NA,24,bb534
NA,html-keyboard-response,123,400148,0.0-37.0-0.5,SS1650488250179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,stimuli-presentation,124,401239,0.0-37.0-1.5,SS1650488250179,183.89999985694885,NA,NA,32,500,683.8999998569489,images/stimuli/complex_24_A_b.gif,images/stimuli/complex_09_A_b.gif,self_paced,150,NA,NA,NA,trial,NA,complex,6,complex_dissimilar,images/stimuli/complex_09_A_b.gif,NA,24,bb534
NA,html-button-response,125,404504,0.0-38.0,SS1650488250179,3262.2999999523163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,memory_test,right,NA,NA,NA,NA,6,24,bb534
NA,instructions,126,407483,0.0-39.0,SS1650488250179,2977.2999999523163,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":2976.899999856949}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,instructions,127,439710,0.0-40.0,SS1650488250179,32224.800000190735,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":32224.400000095367}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,html-keyboard-response,128,440838,0.0-41.0-0.0,SS1650488250179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,stimuli-presentation,129,442497,0.0-41.0-1.0,SS1650488250179,749.2000000476837,NA,NA,32,500,1249.2000000476835,images/stimuli/complex_06_A_b.gif,images/stimuli/complex_17_A_a.gif,self_paced,800,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_17_A_a.gif,NA,24,bb534
NA,html-keyboard-response,130,443351,0.0-41.0-0.1,SS1650488250179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,stimuli-presentation,131,444382,0.0-41.0-1.1,SS1650488250179,126.5,NA,NA,32,500,626.5,images/stimuli/complex_06_A_b.gif,images/stimuli/complex_17_A_a.gif,self_paced,800,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_17_A_a.gif,NA,24,bb534
NA,html-keyboard-response,132,445578,0.0-41.0-0.2,SS1650488250179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,stimuli-presentation,133,447389,0.0-41.0-1.2,SS1650488250179,906,NA,NA,32,500,1406,images/stimuli/complex_06_A_b.gif,images/stimuli/complex_17_A_a.gif,self_paced,800,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_17_A_a.gif,NA,24,bb534
NA,html-keyboard-response,134,448591,0.0-41.0-0.3,SS1650488250179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,stimuli-presentation,135,449608,0.0-41.0-1.3,SS1650488250179,107.20000004768372,NA,NA,32,500,607.2000000476837,images/stimuli/complex_06_A_b.gif,images/stimuli/complex_17_A_a.gif,self_paced,800,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_17_A_a.gif,NA,24,bb534
NA,html-keyboard-response,136,450448,0.0-41.0-0.4,SS1650488250179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,stimuli-presentation,137,451662,0.0-41.0-1.4,SS1650488250179,304.90000009536743,NA,NA,32,500,804.9000000953674,images/stimuli/complex_06_A_b.gif,images/stimuli/complex_17_A_a.gif,self_paced,800,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_17_A_a.gif,NA,24,bb534
NA,html-keyboard-response,138,452845,0.0-41.0-0.5,SS1650488250179,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
NA,stimuli-presentation,139,454457,0.0-41.0-1.5,SS1650488250179,706.5,NA,NA,32,500,1206.5,images/stimuli/complex_06_A_b.gif,images/stimuli/complex_17_A_a.gif,self_paced,800,NA,NA,NA,trial,NA,complex,7,complex_dissimilar,images/stimuli/complex_06_A_b.gif,NA,24,bb534
NA,html-button-response,140,458033,0.0-42.0,SS1650488250179,3572.7999999523163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,memory_test,right,NA,NA,NA,NA,7,24,bb534
NA,instructions,141,460617,0.0-43.0,SS1650488250179,2581.100000143051,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":2580.9000000953674}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,24,bb534
TRUE,fullscreen,0,2222,0.0-0.0,SS1650489080889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,demog-age,1,14357,0.0-1.0,SS1650489080889,12127.200000047684,"{""subject_id"":""25""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,2,40043,0.0-2.0,SS1650489080889,24764,NA,NA,32,500,25264,null,null,self_paced,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,instructions,3,44689,0.0-3.0,SS1650489080889,4643.700000047684,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":4642.599999904633}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,4,69312,0.0-4.0,SS1650489080889,23703.400000095367,NA,NA,32,500,24203.400000095367,null,null,self_paced,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,instructions,5,72282,0.0-5.0,SS1650489080889,2968.199999809265,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":2968}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,instructions,6,103323,0.0-6.0,SS1650489080889,31040,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":31039.599999904633}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,html-keyboard-response,7,104564,0.0-7.0-0.0,SS1650489080889,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,8,117503,0.0-7.0-1.0,SS1650489080889,12019.299999952316,NA,NA,32,500,12519.299999952316,images/stimuli/complex_14_A_a.gif,images/stimuli/complex_20_A_b.gif,self_paced,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,html-keyboard-response,9,118420,0.0-7.0-0.1,SS1650489080889,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,10,122745,0.0-7.0-1.1,SS1650489080889,3415.9000000953674,NA,NA,32,500,3915.900000095367,images/stimuli/complex_14_A_a.gif,images/stimuli/complex_20_A_b.gif,self_paced,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,html-keyboard-response,11,123599,0.0-7.0-0.2,SS1650489080889,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,12,126200,0.0-7.0-1.2,SS1650489080889,1682.9000000953674,NA,NA,32,500,2182.900000095367,images/stimuli/complex_14_A_a.gif,images/stimuli/complex_20_A_b.gif,self_paced,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,html-button-response,13,141886,0.0-8.0,SS1650489080889,15681.600000143051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,memory_practice,left,NA,NA,NA,NA,NA,25,bb795
NA,html-keyboard-response,14,142814,0.0-9.0-0.0,SS1650489080889,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,15,148707,0.0-9.0-1.0,SS1650489080889,4978.700000047684,NA,NA,32,500,5478.700000047684,images/stimuli/complex_14_A_a.gif,images/stimuli/complex_20_A_b.gif,self_paced,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,html-keyboard-response,16,149644,0.0-9.0-0.1,SS1650489080889,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,17,151020,0.0-9.0-1.1,SS1650489080889,459.59999990463257,NA,NA,32,500,959.5999999046326,images/stimuli/complex_14_A_a.gif,images/stimuli/complex_20_A_b.gif,self_paced,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,html-keyboard-response,18,151944,0.0-9.0-0.2,SS1650489080889,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,19,153320,0.0-9.0-1.2,SS1650489080889,454.10000014305115,NA,NA,32,500,954.1000001430511,images/stimuli/complex_14_A_a.gif,images/stimuli/complex_20_A_b.gif,self_paced,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,html-button-response,20,156417,0.0-10.0,SS1650489080889,3095.600000143051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,memory_practice,right,NA,NA,NA,NA,NA,25,bb795
NA,instructions,21,182007,0.0-11.0,SS1650489080889,25588.300000190735,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":25587.700000047684}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,22,190353,0.0-12.0,SS1650489080889,7424.599999904633,NA,NA,32,500,7924.599999904633,null,null,self_paced,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,html-keyboard-response,23,191350,0.0-13.0-0.0,SS1650489080889,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,24,197032,0.0-13.0-1.0,SS1650489080889,4770.200000047684,NA,NA,32,500,5270.200000047684,images/stimuli/complex_01_A_a.gif,images/stimuli/complex_04_A_a.gif,self_paced,760,NA,NA,NA,trial,NA,complex,0,complex_dissimilar,images/stimuli/complex_04_A_a.gif,NA,25,bb795
NA,html-keyboard-response,25,198115,0.0-13.0-0.1,SS1650489080889,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,26,200865,0.0-13.0-1.1,SS1650489080889,1814.0999999046326,NA,NA,32,500,2314.099999904633,images/stimuli/complex_01_A_a.gif,images/stimuli/complex_04_A_a.gif,self_paced,760,NA,NA,NA,trial,NA,complex,0,complex_dissimilar,images/stimuli/complex_04_A_a.gif,NA,25,bb795
NA,html-keyboard-response,27,201921,0.0-13.0-0.2,SS1650489080889,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,28,203121,0.0-13.0-1.2,SS1650489080889,287.89999985694885,NA,NA,32,500,787.8999998569489,images/stimuli/complex_01_A_a.gif,images/stimuli/complex_04_A_a.gif,self_paced,760,NA,NA,NA,trial,NA,complex,0,complex_dissimilar,images/stimuli/complex_04_A_a.gif,NA,25,bb795
NA,html-keyboard-response,29,204361,0.0-13.0-0.3,SS1650489080889,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,30,205342,0.0-13.0-1.3,SS1650489080889,60.09999990463257,NA,NA,32,500,560.0999999046326,images/stimuli/complex_01_A_a.gif,images/stimuli/complex_04_A_a.gif,self_paced,760,NA,NA,NA,trial,NA,complex,0,complex_dissimilar,images/stimuli/complex_04_A_a.gif,NA,25,bb795
NA,html-keyboard-response,31,206542,0.0-13.0-0.4,SS1650489080889,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,32,207481,0.0-13.0-1.4,SS1650489080889,29.399999856948853,NA,NA,32,500,529.3999998569489,images/stimuli/complex_01_A_a.gif,images/stimuli/complex_04_A_a.gif,self_paced,760,NA,NA,NA,trial,NA,complex,0,complex_dissimilar,images/stimuli/complex_04_A_a.gif,NA,25,bb795
NA,html-keyboard-response,33,208312,0.0-13.0-0.5,SS1650489080889,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,34,210153,0.0-13.0-1.5,SS1650489080889,930.4000000953674,NA,NA,32,500,1430.4000000953674,images/stimuli/complex_01_A_a.gif,images/stimuli/complex_04_A_a.gif,self_paced,760,NA,NA,NA,trial,NA,complex,0,complex_dissimilar,images/stimuli/complex_01_A_a.gif,NA,25,bb795
NA,html-button-response,35,214277,0.0-14.0,SS1650489080889,4120.399999856949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,memory_test,right,NA,NA,NA,NA,0,25,bb795
NA,instructions,36,219244,0.0-15.0,SS1650489080889,4965.300000190735,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":4965}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,instructions,37,229163,0.0-16.0,SS1650489080889,9915.800000190735,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[{""page_index"":0,""viewing_time"":9915.400000095367}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,html-keyboard-response,38,230447,0.0-17.0-0.0,SS1650489080889,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,39,232203,0.0-17.0-1.0,SS1650489080889,826.5999999046326,NA,NA,32,500,1326.5999999046326,images/stimuli/complex_06_A_b.gif,images/stimuli/complex_15_A_a.gif,self_paced,530,NA,NA,NA,trial,NA,complex,1,complex_dissimilar,images/stimuli/complex_15_A_a.gif,NA,25,bb795
NA,html-keyboard-response,40,233043,0.0-17.0-0.1,SS1650489080889,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,41,233980,0.0-17.0-1.1,SS1650489080889,25.700000047683716,NA,NA,32,500,525.7000000476837,images/stimuli/complex_06_A_b.gif,images/stimuli/complex_15_A_a.gif,self_paced,530,NA,NA,NA,trial,NA,complex,1,complex_dissimilar,images/stimuli/complex_06_A_b.gif,NA,25,bb795
NA,html-keyboard-response,42,235227,0.0-17.0-0.2,SS1650489080889,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,43,236945,0.0-17.0-1.2,SS1650489080889,808.9000000953674,NA,NA,32,500,1308.9000000953674,images/stimuli/complex_06_A_b.gif,images/stimuli/complex_15_A_a.gif,self_paced,530,NA,NA,NA,trial,NA,complex,1,complex_dissimilar,images/stimuli/complex_15_A_a.gif,NA,25,bb795
NA,html-keyboard-response,44,237841,0.0-17.0-0.3,SS1650489080889,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA,NA,NA,NA,NA,NA,NA,25,bb795
NA,stimuli-presentation,45,239851,0.0-17.0-1.3,SS1650489080889,1094,NA,NA,32,500,1594,images/stimuli/complex_06_A_b.gif,images/stimuli/complex_15_A_a.gif,self_paced,530,NA,NA,NA,trial,NA,complex,1,complex_dissimilar,images/stimuli/complex_15_A_a.gif,NA,25,bb795
