success,trial_type,trial_index,time_elapsed,internal_node_id,subject,rt,responses,view_history,stimulus_type,trial_stimulus,key_press,minimum_viewing_duration,trial_looking_time,block_deviant,block_background,exposure_type,forced_exposure_time,stimulus,stimulus_displayed,question_order
NA,survey-likert,66,529788,0.0-18.0-8.0-0.17,SS1651686913194,2438,"{""Q0"":4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_01_A_a.gif,NA,[0]
NA,survey-likert,67,533229,0.0-18.0-8.0-0.18,SS1651686913194,3428.800000011921,"{""Q0"":5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/simple_09_A_a.gif,NA,[0]
NA,survey-likert,68,535820,0.0-18.0-8.0-0.19,SS1651686913194,2576.5,"{""Q0"":2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,images/stimuli/complex_13_A_a.gif,NA,[0]
NA,survey-text,69,545061,0.0-18.0-9.0,SS1651686913194,9224,"{""Q0"":""no! i love these creatures""}",NA,feedback,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,fullscreen,70,546070,0.0-18.0-10.0,SS1651686913194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,71,547087,0.0-18.0-11.0,SS1651686913194,1013.2999999523163,NA,"[{""page_index"":0,""viewing_time"":1012.7999999523163}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,fullscreen,0,4952,0.0-0.0,SS1651690438223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,survey-text,1,8826,0.0-1.0,SS1651690438223,3835,"{""p_id"":""611cfb5fd91858d54ebeeaf7""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,2,11947,0.0-62.0-0.0,SS1651690438223,3109,NA,"[{""page_index"":0,""viewing_time"":3109}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,3,28304,0.0-62.0-1.0,SS1651690438223,14350,NA,"[{""page_index"":0,""viewing_time"":8292},{""page_index"":1,""viewing_time"":6058}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,stimuli-presentation,4,35926,0.0-62.0-2.0,SS1651690438223,7109,NA,NA,NA,NA,40,500,7609,null,null,self_paced,0,NA,NA,NA
NA,stimuli-presentation,5,41492,0.0-62.0-3.0,SS1651690438223,5056,NA,NA,NA,NA,40,500,5556,null,null,self_paced,0,NA,NA,NA
NA,instructions,6,44857,0.0-62.0-4.0,SS1651690438223,3360,NA,"[{""page_index"":0,""viewing_time"":3359}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,instructions,7,59889,0.0-62.0-5.0,SS1651690438223,15026,NA,"[{""page_index"":0,""viewing_time"":8152},{""page_index"":1,""viewing_time"":4891},{""page_index"":2,""viewing_time"":965},{""page_index"":3,""viewing_time"":1018}]",instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,html-keyboard-response,8,60966,0.0-62.0-6.0-0.0,SS1651690438223,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,9,63662,0.0-62.0-6.0-1.0,SS1651690438223,2181,NA,NA,trial,NA,40,500,2681,null,null,self_paced,0,NA,images/stimuli/complex_03_A_a.gif,NA
NA,html-keyboard-response,10,64713,0.0-62.0-6.0-0.1,SS1651690438223,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,11,69111,0.0-62.0-6.0-1.1,SS1651690438223,3884,NA,NA,trial,NA,40,500,4384,null,null,self_paced,0,NA,images/stimuli/complex_10_A_a.gif,NA
NA,html-keyboard-response,12,70120,0.0-62.0-6.0-0.2,SS1651690438223,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,13,72619,0.0-62.0-6.0-1.2,SS1651690438223,1985,NA,NA,trial,NA,40,500,2485,null,null,self_paced,0,NA,images/stimuli/complex_21_A_a.gif,NA
NA,html-keyboard-response,14,73780,0.0-62.0-6.0-0.3,SS1651690438223,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,15,79891,0.0-62.0-6.0-1.3,SS1651690438223,5596,NA,NA,trial,NA,40,500,6096,null,null,self_paced,0,NA,images/stimuli/simple_03_A_a.gif,NA
NA,html-keyboard-response,16,81094,0.0-62.0-6.0-0.4,SS1651690438223,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,17,83524,0.0-62.0-6.0-1.4,SS1651690438223,1916,NA,NA,trial,NA,40,500,2416,null,null,self_paced,0,NA,images/stimuli/complex_05_A_a.gif,NA
NA,html-keyboard-response,18,84785,0.0-62.0-6.0-0.5,SS1651690438223,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,19,88316,0.0-62.0-6.0-1.5,SS1651690438223,3016,NA,NA,trial,NA,40,500,3516,null,null,self_paced,0,NA,images/stimuli/simple_12_A_a.gif,NA
NA,html-keyboard-response,20,89337,0.0-62.0-6.0-0.6,SS1651690438223,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,21,94800,0.0-62.0-6.0-1.6,SS1651690438223,4950,NA,NA,trial,NA,40,500,5450,null,null,self_paced,0,NA,images/stimuli/complex_13_A_a.gif,NA
NA,html-keyboard-response,22,96091,0.0-62.0-6.0-0.7,SS1651690438223,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,23,97754,0.0-62.0-6.0-1.7,SS1651690438223,1149,NA,NA,trial,NA,40,500,1649,null,null,self_paced,0,NA,images/stimuli/simple_01_A_a.gif,NA
NA,html-keyboard-response,24,98956,0.0-62.0-6.0-0.8,SS1651690438223,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,25,100872,0.0-62.0-6.0-1.8,SS1651690438223,1402,NA,NA,trial,NA,40,500,1902,null,null,self_paced,0,NA,images/stimuli/complex_06_A_a.gif,NA
NA,html-keyboard-response,26,101741,0.0-62.0-6.0-0.9,SS1651690438223,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
NA,stimuli-presentation,27,103364,0.0-62.0-6.0-1.9,SS1651690438223,1108,NA,NA,trial,NA,40,500,1608,null,null,self_paced,0,NA,images/stimuli/simple_04_A_a.gif,NA
NA,html-keyboard-response,28,104292,0.0-62.0-6.0-0.10,SS1651690438223,null,NA,NA,NA,NA,null,NA,NA,NA,NA,NA,NA,"<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">",NA,NA
