subject,block_number,block_type,forced_exposure_time,task_type,deviant_position,trial_number,trial_type,trial_looking_time,stimulus_displayed,task_question_type,task_question_response
SS1646459699292,5,simple,10000,memory,2,6,background,7846.200000047684,images/stimuli/simple_01_A_a.gif,memory_background,TRUE
SS1646459699292,6,simple,500,memory,4,1,background,500,images/stimuli/simple_09_A_a.gif,memory_novel,FALSE
SS1646459699292,6,simple,500,memory,4,2,background,4699.700000047684,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646459699292,6,simple,500,memory,4,3,background,842.7000000476837,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646459699292,6,simple,500,memory,4,4,deviant,1016.2999999523163,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646459699292,6,simple,500,memory,4,5,background,1045.2000000476837,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646459699292,6,simple,500,memory,4,6,background,905.0999999046326,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646459699292,7,complex,500,memory,6,1,background,500,images/stimuli/complex_09_A_a.gif,memory_novel,TRUE
SS1646459699292,7,complex,500,memory,6,2,background,6045.5,images/stimuli/complex_09_A_a.gif,memory_novel,TRUE
SS1646459699292,7,complex,500,memory,6,3,background,690.2000000476837,images/stimuli/complex_09_A_a.gif,memory_novel,TRUE
SS1646459699292,7,complex,500,memory,6,4,background,815.0999999046326,images/stimuli/complex_09_A_a.gif,memory_novel,TRUE
SS1646459699292,7,complex,500,memory,6,5,background,752.5999999046326,images/stimuli/complex_09_A_a.gif,memory_novel,TRUE
SS1646459699292,7,complex,500,memory,6,6,deviant,1542.6999998092651,images/stimuli/complex_12_A_a.gif,memory_novel,TRUE
SS1646459699292,8,complex,500,memory,NA,1,background,500,images/stimuli/complex_13_A_a.gif,memory_novel,FALSE
SS1646459699292,8,complex,500,memory,NA,2,background,17845.799999952316,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646459699292,8,complex,500,memory,NA,3,background,975.2999999523163,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646459699292,8,complex,500,memory,NA,4,background,17539.799999952316,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646459699292,8,complex,500,memory,NA,5,background,501,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646459699292,8,complex,500,memory,NA,6,background,1105.4000000953674,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646459710064,1,simple,10000,memory,2,1,background,10000,images/stimuli/simple_17_A_a.gif,memory_novel,TRUE
SS1646459710064,1,simple,10000,memory,2,2,deviant,17813,images/stimuli/simple_02_A_a.gif,memory_novel,TRUE
SS1646459710064,1,simple,10000,memory,2,3,background,2314.2999999988824,images/stimuli/simple_17_A_a.gif,memory_novel,TRUE
SS1646459710064,1,simple,10000,memory,2,4,background,4654.800000000745,images/stimuli/simple_17_A_a.gif,memory_novel,TRUE
SS1646459710064,1,simple,10000,memory,2,5,background,4184.199999999255,images/stimuli/simple_17_A_a.gif,memory_novel,TRUE
SS1646459710064,1,simple,10000,memory,2,6,background,3427.89999999851,images/stimuli/simple_17_A_a.gif,memory_novel,TRUE
SS1646459710064,2,complex,10000,memory,6,1,background,10000,images/stimuli/complex_20_A_a.gif,memory_novel,FALSE
SS1646459710064,2,complex,10000,memory,6,2,background,4590.9000000003725,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646459710064,2,complex,10000,memory,6,3,background,2001.5999999996275,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646459710064,2,complex,10000,memory,6,4,background,3232.4000000003725,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646459710064,2,complex,10000,memory,6,5,background,663.6000000014901,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646459710064,2,complex,10000,memory,6,6,deviant,4179.5,images/stimuli/complex_08_A_a.gif,memory_background,TRUE
SS1646459710064,3,simple,10000,memory,4,1,background,10000,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646459710064,3,simple,10000,memory,4,2,background,3471.5,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646459710064,3,simple,10000,memory,4,3,background,603.8000000007451,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646459710064,3,simple,10000,memory,4,4,deviant,4647.699999999255,images/stimuli/simple_12_A_a.gif,memory_novel,TRUE
SS1646459710064,3,simple,10000,memory,4,5,background,5255.5,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646459710064,3,simple,10000,memory,4,6,background,1730.5999999996275,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646459710064,4,simple,500,memory,4,1,background,500,images/stimuli/simple_15_A_a.gif,memory_novel,FALSE
SS1646459710064,4,simple,500,memory,4,2,background,6129.60000000149,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646459710064,4,simple,500,memory,4,3,background,5565.699999999255,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646459710064,4,simple,500,memory,4,4,deviant,1915.5,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646459710064,4,simple,500,memory,4,5,background,806.5,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646459710064,4,simple,500,memory,4,6,background,1429.199999999255,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646459710064,5,complex,10000,memory,NA,1,background,10000,images/stimuli/complex_19_A_a.gif,memory_novel,FALSE
SS1646459710064,5,complex,10000,memory,NA,2,background,3662.2000000011176,images/stimuli/complex_19_A_a.gif,memory_background,TRUE
SS1646459710064,5,complex,10000,memory,NA,3,background,1089.199999999255,images/stimuli/complex_19_A_a.gif,memory_background,TRUE
SS1646459710064,5,complex,10000,memory,NA,4,background,566.4000000003725,images/stimuli/complex_19_A_a.gif,memory_background,TRUE
SS1646459710064,5,complex,10000,memory,NA,5,background,898.1999999992549,images/stimuli/complex_19_A_a.gif,memory_background,TRUE
SS1646459710064,5,complex,10000,memory,NA,6,background,1113.199999999255,images/stimuli/complex_19_A_a.gif,memory_background,TRUE
SS1646459710064,6,simple,500,memory,2,1,background,500,images/stimuli/simple_07_A_a.gif,memory_novel,FALSE
SS1646459710064,6,simple,500,memory,2,2,deviant,12060.599999999627,images/stimuli/simple_04_A_a.gif,memory_background,TRUE
SS1646459710064,6,simple,500,memory,2,3,background,528.0999999996275,images/stimuli/simple_07_A_a.gif,memory_background,TRUE
SS1646459710064,6,simple,500,memory,2,4,background,1126.800000000745,images/stimuli/simple_07_A_a.gif,memory_background,TRUE
SS1646459710064,6,simple,500,memory,2,5,background,1014.5,images/stimuli/simple_07_A_a.gif,memory_background,TRUE
SS1646459710064,6,simple,500,memory,2,6,background,1094.699999999255,images/stimuli/simple_07_A_a.gif,memory_background,TRUE
SS1646459710064,7,complex,500,memory,6,1,background,500,images/stimuli/complex_13_A_a.gif,memory_novel,FALSE
SS1646459710064,7,complex,500,memory,6,2,background,3734.199999999255,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646459710064,7,complex,500,memory,6,3,background,1286,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646459710064,7,complex,500,memory,6,4,background,1294.9000000003725,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646459710064,7,complex,500,memory,6,5,background,712.5,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646459710064,7,complex,500,memory,6,6,deviant,2755.199999999255,images/stimuli/complex_02_A_a.gif,memory_background,TRUE
SS1646459710064,8,complex,500,memory,NA,1,background,500,images/stimuli/complex_11_A_a.gif,memory_novel,TRUE
SS1646459710064,8,complex,500,memory,NA,2,background,6491.5999999996275,images/stimuli/complex_11_A_a.gif,memory_novel,TRUE
SS1646459710064,8,complex,500,memory,NA,3,background,1788.699999999255,images/stimuli/complex_11_A_a.gif,memory_novel,TRUE
SS1646459710064,8,complex,500,memory,NA,4,background,1200.699999999255,images/stimuli/complex_11_A_a.gif,memory_novel,TRUE
SS1646459710064,8,complex,500,memory,NA,5,background,1295.5999999996275,images/stimuli/complex_11_A_a.gif,memory_novel,TRUE
SS1646459710064,8,complex,500,memory,NA,6,background,519.6999999992549,images/stimuli/complex_11_A_a.gif,memory_novel,TRUE
SS1646459712659,1,simple,500,memory,2,1,background,500,images/stimuli/simple_09_A_a.gif,memory_novel,FALSE
SS1646459712659,1,simple,500,memory,2,2,deviant,8786.699999988079,images/stimuli/simple_04_A_a.gif,memory_background,TRUE
SS1646459712659,1,simple,500,memory,2,3,background,2474.899999976158,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646459712659,1,simple,500,memory,2,4,background,7968.599999964237,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646459712659,1,simple,500,memory,2,5,background,524.8000000119209,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646459712659,1,simple,500,memory,2,6,background,3787,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646459712659,2,simple,10000,memory,4,1,background,10000,images/stimuli/simple_15_A_a.gif,memory_novel,FALSE
SS1646459712659,2,simple,10000,memory,4,2,background,4032,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646459712659,2,simple,10000,memory,4,3,background,1602.2999999523163,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646459712659,2,simple,10000,memory,4,4,deviant,7814.199999988079,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646459712659,2,simple,10000,memory,4,5,background,11218.300000011921,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646459712659,2,simple,10000,memory,4,6,background,2030.800000011921,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646459712659,3,simple,10000,memory,2,1,background,10000,images/stimuli/simple_20_A_a.gif,memory_novel,FALSE
SS1646459712659,3,simple,10000,memory,2,2,deviant,6066.5,images/stimuli/simple_12_A_a.gif,memory_background,TRUE
SS1646459712659,3,simple,10000,memory,2,3,background,2785.900000035763,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646459712659,3,simple,10000,memory,2,4,background,526.8999999761581,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646459712659,3,simple,10000,memory,2,5,background,808.8000000119209,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646459712659,3,simple,10000,memory,2,6,background,4567.100000023842,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646459712659,4,simple,500,memory,4,1,background,500,images/stimuli/simple_13_A_a.gif,memory_novel,FALSE
SS1646459712659,4,simple,500,memory,4,2,background,6202.399999976158,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646459712659,4,simple,500,memory,4,3,background,6708.699999988079,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646459712659,4,simple,500,memory,4,4,deviant,5036.800000011921,images/stimuli/simple_17_A_a.gif,memory_background,TRUE
SS1646459712659,4,simple,500,memory,4,5,background,5120.300000011921,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646459712659,4,simple,500,memory,4,6,background,737.6999999880791,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646459712659,5,simple,500,memory,6,1,background,500,images/stimuli/simple_10_A_a.gif,memory_novel,FALSE
SS1646459712659,5,simple,500,memory,6,2,background,4373,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646459712659,5,simple,500,memory,6,3,background,692,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646459712659,5,simple,500,memory,6,4,background,1792.1000000238419,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646459712659,5,simple,500,memory,6,5,background,840.0999999642372,images/stimuli/simple_10_A_a.gif,memory_background,TRUE
SS1646459712659,5,simple,500,memory,6,6,deviant,4916.5,images/stimuli/simple_11_A_a.gif,memory_background,TRUE
SS1646459712659,6,complex,500,memory,NA,1,background,500,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646459712659,6,complex,500,memory,NA,2,background,7950.100000023842,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646459712659,6,complex,500,memory,NA,3,background,1329,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646459712659,6,complex,500,memory,NA,4,background,1981.4000000357628,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646459712659,6,complex,500,memory,NA,5,background,2187.599999964237,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646459712659,6,complex,500,memory,NA,6,background,2731.699999988079,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646459712659,7,complex,10000,memory,NA,1,background,10000,images/stimuli/complex_18_A_a.gif,memory_novel,FALSE
SS1646459712659,7,complex,10000,memory,NA,2,background,7106.5,images/stimuli/complex_18_A_a.gif,memory_background,TRUE
SS1646459712659,7,complex,10000,memory,NA,3,background,556.3999999761581,images/stimuli/complex_18_A_a.gif,memory_background,TRUE
SS1646459712659,7,complex,10000,memory,NA,4,background,689.0999999642372,images/stimuli/complex_18_A_a.gif,memory_background,TRUE
SS1646459712659,7,complex,10000,memory,NA,5,background,1587.699999988079,images/stimuli/complex_18_A_a.gif,memory_background,TRUE
SS1646459712659,7,complex,10000,memory,NA,6,background,1398,images/stimuli/complex_18_A_a.gif,memory_background,TRUE
SS1646459712659,8,simple,10000,memory,6,1,background,10000,images/stimuli/simple_06_A_a.gif,memory_novel,TRUE
SS1646459712659,8,simple,10000,memory,6,2,background,3404,images/stimuli/simple_06_A_a.gif,memory_novel,TRUE
SS1646459712659,8,simple,10000,memory,6,3,background,1797.5,images/stimuli/simple_06_A_a.gif,memory_novel,TRUE
SS1646459712659,8,simple,10000,memory,6,4,background,1586.0999999642372,images/stimuli/simple_06_A_a.gif,memory_novel,TRUE
SS1646459712659,8,simple,10000,memory,6,5,background,660.8999999761581,images/stimuli/simple_06_A_a.gif,memory_novel,TRUE
SS1646459712659,8,simple,10000,memory,6,6,deviant,8833.299999952316,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646459723525,1,complex,10000,memory,NA,1,background,10000,images/stimuli/complex_17_A_a.gif,memory_novel,TRUE
SS1646459723525,1,complex,10000,memory,NA,2,background,5320.699999809265,images/stimuli/complex_17_A_a.gif,memory_background,FALSE
SS1646459723525,1,complex,10000,memory,NA,3,background,1803,images/stimuli/complex_17_A_a.gif,memory_background,FALSE
SS1646459723525,1,complex,10000,memory,NA,4,background,2002.5999999046326,images/stimuli/complex_17_A_a.gif,memory_background,FALSE
SS1646459723525,1,complex,10000,memory,NA,5,background,4611.799999952316,images/stimuli/complex_17_A_a.gif,memory_background,FALSE
SS1646459723525,1,complex,10000,memory,NA,6,background,1414.7000000476837,images/stimuli/complex_17_A_a.gif,memory_background,FALSE
SS1646459723525,2,simple,500,memory,2,1,background,500,images/stimuli/simple_17_A_a.gif,memory_novel,FALSE
SS1646459723525,2,simple,500,memory,2,2,deviant,10993.700000047684,images/stimuli/simple_01_A_a.gif,memory_background,TRUE
SS1646459723525,2,simple,500,memory,2,3,background,3487.399999856949,images/stimuli/simple_17_A_a.gif,memory_background,TRUE
SS1646459723525,2,simple,500,memory,2,4,background,1542.5999999046326,images/stimuli/simple_17_A_a.gif,memory_background,TRUE
SS1646459723525,2,simple,500,memory,2,5,background,1553.2000000476837,images/stimuli/simple_17_A_a.gif,memory_background,TRUE
SS1646459723525,2,simple,500,memory,2,6,background,3027.0999999046326,images/stimuli/simple_17_A_a.gif,memory_background,TRUE
SS1646459723525,3,complex,10000,memory,6,1,background,10000,images/stimuli/complex_09_A_a.gif,memory_novel,TRUE
SS1646459723525,3,complex,10000,memory,6,2,background,3130.899999856949,images/stimuli/complex_09_A_a.gif,memory_novel,TRUE
SS1646459723525,3,complex,10000,memory,6,3,background,2485.4000000953674,images/stimuli/complex_09_A_a.gif,memory_novel,TRUE
SS1646459723525,3,complex,10000,memory,6,4,background,1335.7999999523163,images/stimuli/complex_09_A_a.gif,memory_novel,TRUE
SS1646459723525,3,complex,10000,memory,6,5,background,2491.100000143051,images/stimuli/complex_09_A_a.gif,memory_novel,TRUE
SS1646459723525,3,complex,10000,memory,6,6,deviant,3580.2000000476837,images/stimuli/complex_19_A_a.gif,memory_novel,TRUE
SS1646459723525,4,simple,500,memory,4,1,background,500,images/stimuli/simple_19_A_a.gif,memory_novel,FALSE
SS1646459723525,4,simple,500,memory,4,2,background,4543.699999809265,images/stimuli/simple_19_A_a.gif,memory_background,TRUE
SS1646459723525,4,simple,500,memory,4,3,background,3336.2999999523163,images/stimuli/simple_19_A_a.gif,memory_background,TRUE
SS1646459723525,4,simple,500,memory,4,4,deviant,3748.7999999523163,images/stimuli/simple_18_A_a.gif,memory_background,TRUE
SS1646459723525,4,simple,500,memory,4,5,background,3852.5999999046326,images/stimuli/simple_19_A_a.gif,memory_background,TRUE
SS1646459723525,4,simple,500,memory,4,6,background,3790.100000143051,images/stimuli/simple_19_A_a.gif,memory_background,TRUE
SS1646459723525,5,simple,10000,memory,2,1,background,10000,images/stimuli/simple_07_A_a.gif,memory_novel,TRUE
SS1646459723525,5,simple,10000,memory,2,2,deviant,6343,images/stimuli/simple_08_A_a.gif,memory_novel,TRUE
SS1646459723525,5,simple,10000,memory,2,3,background,3852.899999856949,images/stimuli/simple_07_A_a.gif,memory_novel,TRUE
SS1646459723525,5,simple,10000,memory,2,4,background,1725.0999999046326,images/stimuli/simple_07_A_a.gif,memory_novel,TRUE
SS1646459723525,5,simple,10000,memory,2,5,background,1750.8999998569489,images/stimuli/simple_07_A_a.gif,memory_novel,TRUE
SS1646459723525,5,simple,10000,memory,2,6,background,1696.6000001430511,images/stimuli/simple_07_A_a.gif,memory_novel,TRUE
SS1646459723525,6,complex,500,memory,6,1,background,500,images/stimuli/complex_06_A_a.gif,memory_novel,FALSE
SS1646459723525,6,complex,500,memory,6,2,background,6099.5,images/stimuli/complex_06_A_a.gif,memory_background,TRUE
SS1646459723525,6,complex,500,memory,6,3,background,1544.9000000953674,images/stimuli/complex_06_A_a.gif,memory_background,TRUE
SS1646459723525,6,complex,500,memory,6,4,background,2162.899999856949,images/stimuli/complex_06_A_a.gif,memory_background,TRUE
SS1646459723525,6,complex,500,memory,6,5,background,4188.700000047684,images/stimuli/complex_06_A_a.gif,memory_background,TRUE
